strategy,rep,phase,rel_time,node,task_size,latency_ms
Round Robin,0,post,24.043349504470825,node-b,68773.54223315782,70.5118179321289
Round Robin,0,post,24.0807626247406,node-c,98369.16613454101,1586.5700244903564
Round Robin,0,post,24.10142970085144,node-a,98123.85198869514,2950.34122467041
Round Robin,0,post,24.23752498626709,node-b,128276.57498689278,200.39987564086914
Round Robin,0,post,24.253457069396973,node-c,174583.62727411924,3293.10941696167
Round Robin,0,post,24.34112524986267,node-a,62378.689448217425,3203.334093093872
Round Robin,0,post,24.497498512268066,node-b,99483.04499878954,96.35472297668457
Round Robin,0,post,24.507184267044067,node-c,222120.38654202918,3156.677007675171
Round Robin,0,post,24.572587490081787,node-a,73017.38973852289,3256.9005489349365
Round Robin,0,post,24.75250792503357,node-b,70201.29331389292,67.88444519042969
Round Robin,0,post,24.78804612159729,node-c,117172.22238652575,1795.1157093048096
Round Robin,0,post,24.821902990341187,node-a,161528.9426440785,4429.414749145508
Round Robin,0,post,24.86767578125,node-b,106506.36733680844,88.25302124023438
Round Robin,0,post,24.88176465034485,node-c,205813.83322969402,2090.9781455993652
Round Robin,0,post,24.89420247077942,node-a,162534.24760643314,3857.844591140747
Round Robin,0,post,25.10859227180481,node-b,161321.9045909615,162.40811347961426
Round Robin,0,post,25.274007558822632,node-c,139707.36618140762,1893.068552017212
Round Robin,0,post,25.314844369888306,node-a,339107.8820721522,5024.957656860352
Round Robin,0,post,25.33708930015564,node-b,95574.96356361969,80.780029296875
Round Robin,0,post,25.429896116256714,node-c,38889.74521615489,641.0365104675293
Round Robin,0,post,25.72995376586914,node-a,236185.8330962827,4520.515918731689
Round Robin,0,post,25.878886938095093,node-b,84237.65474706613,80.6424617767334
Round Robin,0,post,25.91258978843689,node-c,111768.74556270838,1642.1852111816406
Round Robin,0,post,25.958500623703003,node-a,203826.08081821978,4091.5048122406006
Round Robin,0,post,26.03385829925537,node-b,47530.04190373392,63.965797424316406
Round Robin,0,post,26.085777759552002,node-c,56637.32021789219,1479.527235031128
Round Robin,0,post,26.10805583000183,node-a,47553.37546754725,3446.0794925689697
Round Robin,0,post,26.13010001182556,node-b,71195.07166039338,74.80239868164062
Round Robin,0,post,26.20502209663391,node-c,131935.08822855656,1748.0642795562744
Round Robin,0,post,26.445629596710205,node-a,137632.30383496403,3880.3231716156006
Round Robin,0,post,26.45915651321411,node-b,121586.85124132059,101.14479064941406
Round Robin,0,post,26.540696620941162,node-c,52253.60067108646,1231.5688133239746
Round Robin,0,post,26.721905946731567,node-a,33362.75054447742,3729.273796081543
Round Robin,0,post,26.722754955291748,node-b,108817.1048192397,115.23842811584473
Round Robin,0,post,26.760350942611694,node-c,83646.84633148769,1302.365779876709
Round Robin,0,post,26.853447198867798,node-a,133244.3457354221,3970.6621170043945
Round Robin,0,post,27.010207653045654,node-b,150425.59189138867,147.1855640411377
Round Robin,0,post,27.204490423202515,node-c,113478.39414121355,1078.0713558197021
Round Robin,0,post,27.227885246276855,node-a,154865.6993417893,3825.7124423980713
Round Robin,0,post,27.23241138458252,node-b,118759.14254924736,102.08368301391602
Round Robin,0,post,27.256218194961548,node-c,138037.32168458836,1202.1212577819824
Round Robin,0,post,27.31194043159485,node-a,74452.03640041206,3624.514579772949
Weighted Round Robin,0,pre,0.16729235649108887,node-a,123328.34653580883,136.34562492370605
Weighted Round Robin,0,pre,0.32846522331237793,node-b,62960.00538639512,68.75944137573242
Weighted Round Robin,0,pre,0.4921431541442871,node-c,154117.81473681098,194.95177268981934
Weighted Round Robin,0,pre,0.5117013454437256,node-a,169486.63954621818,208.50062370300293
Weighted Round Robin,0,pre,0.51824951171875,node-b,39923.86033135189,53.90620231628418
Weighted Round Robin,0,pre,0.6182959079742432,node-a,55224.2401116969,111.4187240600586
Weighted Round Robin,0,pre,0.7151918411254883,node-c,112889.77998801673,164.26515579223633
Weighted Round Robin,0,pre,0.9305918216705322,node-a,90411.40732044433,83.01424980163574
Weighted Round Robin,0,pre,0.9356751441955566,node-b,105013.73635503302,89.64180946350098
Weighted Round Robin,0,pre,1.0079867839813232,node-a,69128.68578469494,58.940887451171875
Weighted Round Robin,0,pre,1.013606071472168,node-b,164381.62893054791,157.65070915222168
Weighted Round Robin,0,pre,1.0888335704803467,node-c,156239.12879695476,180.42492866516113
Weighted Round Robin,0,pre,1.2073752880096436,node-a,109454.29792252355,96.12488746643066
Weighted Round Robin,0,pre,1.234222650527954,node-b,186068.02753197495,189.63861465454102
Weighted Round Robin,0,pre,1.319261074066162,node-a,133786.6562848461,191.55454635620117
Weighted Round Robin,0,pre,1.329786777496338,node-c,68913.04630081484,68.5122013092041
Weighted Round Robin,0,pre,1.3360795974731445,node-a,127340.82264890775,240.9534454345703
Weighted Round Robin,0,pre,1.3578228950500488,node-b,65565.55241263952,105.56697845458984
Weighted Round Robin,0,pre,1.4197847843170166,node-a,164303.75731984293,300.2197742462158
Weighted Round Robin,0,pre,1.448352336883545,node-c,103288.78338218242,130.7535171508789
Weighted Round Robin,0,pre,1.534536600112915,node-b,96549.95675863358,94.32792663574219
Weighted Round Robin,0,pre,1.549985408782959,node-a,75341.18799430737,162.217378616333
Weighted Round Robin,0,pre,1.676525354385376,node-a,195148.81319740802,218.60337257385254
Weighted Round Robin,0,pre,1.7613563537597656,node-b,98025.43656209784,96.4057445526123
Weighted Round Robin,0,pre,1.8065240383148193,node-c,85483.88098691129,72.32332229614258
Weighted Round Robin,0,pre,1.835184097290039,node-a,88803.4026627253,155.65109252929688
Weighted Round Robin,0,pre,1.8666353225708008,node-b,138192.3196413388,164.0768051147461
Weighted Round Robin,0,pre,1.8716793060302734,node-a,127130.45639778033,223.11902046203613
Weighted Round Robin,0,pre,1.884307861328125,node-c,130172.18168071713,189.64862823486328
Weighted Round Robin,0,pre,1.9316110610961914,node-a,131354.82433167935,258.7451934814453
Weighted Round Robin,0,pre,1.9589025974273682,node-b,308992.04839504755,871.3374137878418
Weighted Round Robin,0,pre,2.0453779697418213,node-a,86425.62647825923,186.27166748046875
Weighted Round Robin,0,pre,2.0943527221679688,node-b,81971.39773003901,262.95971870422363
Weighted Round Robin,0,pre,2.110633134841919,node-c,70499.48315510646,67.62242317199707
Weighted Round Robin,0,pre,2.142674446105957,node-a,144096.2463972571,264.6899223327637
Weighted Round Robin,0,pre,2.186833143234253,node-b,186229.14710562734,567.8467750549316
Weighted Round Robin,0,pre,2.210540771484375,node-a,100034.78884656797,219.86937522888184
Weighted Round Robin,0,pre,2.232656717300415,node-c,69575.57030087759,64.78428840637207
Weighted Round Robin,0,pre,2.2933101654052734,node-a,70123.02047587637,191.93077087402344
Weighted Round Robin,0,pre,2.3139431476593018,node-b,146611.7793788687,516.2968635559082
Weighted Round Robin,0,pre,2.405935525894165,node-a,153564.21654693905,161.71765327453613
Weighted Round Robin,0,pre,2.5015225410461426,node-c,138943.70859011114,160.45761108398438
Weighted Round Robin,0,pre,2.5765485763549805,node-b,75924.30743094067,448.81176948547363
Weighted Round Robin,0,pre,2.5815470218658447,node-a,118934.43850002464,97.78118133544922
Weighted Round Robin,0,pre,2.6596500873565674,node-a,112261.91268402804,143.6924934387207
Weighted Round Robin,0,pre,2.7528088092803955,node-b,118135.94541823669,404.56557273864746
Weighted Round Robin,0,pre,2.83024001121521,node-c,163727.9373596016,363.89684677124023
Weighted Round Robin,0,pre,2.849832534790039,node-a,118426.14498101735,154.6769142150879
Weighted Round Robin,0,pre,2.8719823360443115,node-b,148702.6276788918,382.97057151794434
Weighted Round Robin,0,pre,2.88342547416687,node-a,109539.06871360115,180.0827980041504
Weighted Round Robin,0,pre,2.907581329345703,node-c,122370.26923013838,371.00887298583984
Weighted Round Robin,0,pre,2.909162759780884,node-a,145203.44902166497,284.4574451446533
Weighted Round Robin,0,pre,2.9211132526397705,node-b,51106.609478848084,292.2635078430176
Weighted Round Robin,0,pre,3.0125198364257812,node-a,90256.5467369229,197.2980499267578
Weighted Round Robin,0,pre,3.2868640422821045,node-b,83705.56105706745,71.82621955871582
Weighted Round Robin,0,pre,3.325831890106201,node-c,76942.07135549092,67.83485412597656
Weighted Round Robin,0,pre,3.3453311920166016,node-a,92288.59940754846,79.43439483642578
Weighted Round Robin,0,pre,3.3730034828186035,node-b,223623.17893296183,197.02792167663574
Weighted Round Robin,0,pre,3.397721290588379,node-a,68688.11494625095,76.91526412963867
Weighted Round Robin,0,pre,3.4068896770477295,node-c,171851.5323558088,270.7538604736328
Weighted Round Robin,0,pre,3.481302261352539,node-a,45652.43092417173,32.395124435424805
Weighted Round Robin,0,pre,3.576477527618408,node-b,89572.57833661404,171.66972160339355
Weighted Round Robin,0,pre,3.68015456199646,node-a,114877.72195616567,109.06457901000977
Weighted Round Robin,0,pre,4.046468496322632,node-c,141968.17438915515,214.51306343078613
Weighted Round Robin,0,pre,4.193107604980469,node-b,151124.65600113044,135.7898712158203
Weighted Round Robin,0,pre,4.3057379722595215,node-a,157459.03991036775,163.90204429626465
Weighted Round Robin,0,pre,4.377051830291748,node-a,88954.8739304915,126.29580497741699
Weighted Round Robin,0,pre,4.41831111907959,node-b,84041.93046071955,76.53379440307617
Weighted Round Robin,0,pre,4.421191930770874,node-c,162630.32549943525,334.23805236816406
Weighted Round Robin,0,pre,4.4872376918792725,node-a,96239.47151631535,94.7420597076416
Weighted Round Robin,0,pre,4.5300257205963135,node-b,55960.639700088745,54.98242378234863
Weighted Round Robin,0,pre,4.634085178375244,node-a,60090.28226950024,63.751935958862305
Weighted Round Robin,0,pre,4.774247884750366,node-c,66871.01400533372,83.94241333007812
Weighted Round Robin,0,pre,4.797002792358398,node-a,135784.91341521015,164.2324924468994
Weighted Round Robin,0,pre,4.800375461578369,node-b,113716.05671757563,121.02770805358887
Weighted Round Robin,0,pre,4.864084720611572,node-a,149565.49937848616,161.62967681884766
Weighted Round Robin,0,pre,5.039918422698975,node-b,85529.84844277803,84.55801010131836
Weighted Round Robin,0,pre,5.096701383590698,node-c,114635.96529332947,97.74184226989746
Weighted Round Robin,0,pre,5.243881702423096,node-a,144790.36530163232,115.94057083129883
Weighted Round Robin,0,pre,5.295734167098999,node-b,90723.6862954343,89.12515640258789
Weighted Round Robin,0,pre,5.386376619338989,node-a,133070.53973369344,224.16424751281738
Weighted Round Robin,0,pre,5.405879735946655,node-c,76060.47687857399,88.2110595703125
Weighted Round Robin,0,pre,5.415174722671509,node-a,88319.84428939168,193.97830963134766
Weighted Round Robin,0,pre,5.425030708312988,node-b,87498.60022288638,83.22811126708984
Weighted Round Robin,0,pre,5.433669567108154,node-a,58239.971817618185,170.42112350463867
Weighted Round Robin,0,pre,5.4372718334198,node-c,135094.96602578126,238.94500732421875
Weighted Round Robin,0,pre,5.555248022079468,node-b,83746.18125251321,82.11135864257812
Weighted Round Robin,0,pre,5.586609840393066,node-a,106563.26029077674,154.2491912841797
Weighted Round Robin,0,pre,5.613014459609985,node-a,134675.0812990667,174.7579574584961
Weighted Round Robin,0,pre,5.677631139755249,node-b,132390.69092501714,105.75056076049805
Weighted Round Robin,0,pre,5.6906418800354,node-c,147700.16361197483,197.24297523498535
Weighted Round Robin,0,pre,5.823026895523071,node-a,100811.1536219529,84.19299125671387
Weighted Round Robin,0,pre,5.91180944442749,node-b,85699.12253558153,71.56157493591309
Weighted Round Robin,0,pre,5.934685945510864,node-a,101761.58113240422,97.09739685058594
Weighted Round Robin,0,pre,5.9483678340911865,node-c,45550.63324492301,32.97686576843262
Weighted Round Robin,0,pre,5.984995365142822,node-a,51363.89565935219,98.53672981262207
Weighted Round Robin,0,pre,6.006152629852295,node-b,54660.533271296445,42.998313903808594
Weighted Round Robin,0,pre,6.011181354522705,node-a,64319.85232856293,104.87794876098633
Weighted Round Robin,0,pre,6.046122074127197,node-b,129331.4974840889,117.55800247192383
Weighted Round Robin,0,pre,6.201588153839111,node-c,67339.85194435711,62.8819465637207
Weighted Round Robin,0,pre,6.270928382873535,node-a,87655.15873953704,74.49221611022949
Weighted Round Robin,0,pre,6.4833924770355225,node-b,202776.80505403748,180.96423149108887
Weighted Round Robin,0,pre,6.624589920043945,node-a,88620.19420916947,74.20635223388672
Weighted Round Robin,0,pre,6.701778411865234,node-c,153124.22606480986,172.28031158447266
Weighted Round Robin,0,pre,6.829116344451904,node-a,66399.06020062021,61.01274490356445
Weighted Round Robin,0,pre,6.879581928253174,node-b,95561.78138789166,90.06857872009277
Weighted Round Robin,0,pre,6.953064680099487,node-a,65856.67009579392,59.71193313598633
Weighted Round Robin,0,pre,6.9793970584869385,node-c,89386.99527108499,84.34438705444336
Weighted Round Robin,0,pre,6.9944963455200195,node-b,161199.99700784046,155.94935417175293
Weighted Round Robin,0,pre,7.142419338226318,node-a,44648.98305708025,94.07806396484375
Weighted Round Robin,0,pre,7.151954412460327,node-a,131591.6496742857,139.41144943237305
Weighted Round Robin,0,pre,7.165056943893433,node-b,119266.38776686342,95.75653076171875
Weighted Round Robin,0,pre,7.1861817836761475,node-c,78682.18508509963,75.63042640686035
Weighted Round Robin,0,pre,7.2531468868255615,node-a,51390.98744694206,74.06401634216309
Weighted Round Robin,0,pre,7.281712055206299,node-b,109788.57783262625,96.33827209472656
Weighted Round Robin,0,pre,7.328723907470703,node-a,81267.43544249299,74.03135299682617
Weighted Round Robin,0,pre,7.477949142456055,node-c,118965.0614164116,108.21938514709473
Weighted Round Robin,0,pre,7.584161043167114,node-a,107063.03953848465,89.28346633911133
Weighted Round Robin,0,pre,7.665020227432251,node-b,235893.67844331436,368.8535690307617
Weighted Round Robin,0,pre,7.676963806152344,node-a,93954.81066248991,83.50896835327148
Weighted Round Robin,0,pre,7.758955001831055,node-b,63481.14905000262,197.0195770263672
Weighted Round Robin,0,pre,7.790086030960083,node-c,115830.69050128458,165.88854789733887
Weighted Round Robin,0,pre,7.798597097396851,node-a,118213.23675298966,143.40853691101074
Weighted Round Robin,0,pre,7.826006174087524,node-b,208948.0236575144,434.3724250793457
Weighted Round Robin,0,pre,7.8310463428497314,node-a,160781.67129098458,294.1887378692627
Weighted Round Robin,0,pre,7.893961429595947,node-c,126586.67765209198,203.812837600708
Weighted Round Robin,0,pre,7.961109161376953,node-a,220113.47050124872,319.547176361084
Weighted Round Robin,0,pre,7.9815497398376465,node-b,58446.40705464808,245.39589881896973
Weighted Round Robin,0,pre,7.984567880630493,node-a,76908.46714807714,170.73845863342285
Weighted Round Robin,0,pre,8.172967433929443,node-c,66633.2546554744,61.0353946685791
Weighted Round Robin,0,pre,8.228450536727905,node-b,87146.17151819795,126.04784965515137
Weighted Round Robin,0,pre,8.330941915512085,node-a,53204.80272208876,67.8257942199707
Weighted Round Robin,0,pre,8.355613708496094,node-a,145484.16021581332,136.56115531921387
Weighted Round Robin,0,pre,8.47111463546753,node-b,94763.12854755523,77.93974876403809
Weighted Round Robin,0,pre,8.584446668624878,node-c,50758.982408466785,49.45659637451172
Weighted Round Robin,0,pre,8.590487003326416,node-a,63732.98217823439,68.48311424255371
Weighted Round Robin,0,pre,8.965181350708008,node-b,123871.98663568683,98.31666946411133
Weighted Round Robin,0,pre,9.012014627456665,node-a,161024.25836826678,123.97289276123047
Weighted Round Robin,0,pre,9.1079740524292,node-c,287394.8886315716,478.4402847290039
Weighted Round Robin,0,pre,9.125242710113525,node-a,454602.3022671902,473.7274646759033
Weighted Round Robin,0,pre,9.19287395477295,node-b,130281.36521283789,137.831449508667
Weighted Round Robin,0,pre,9.212655782699585,node-a,64568.24217849559,144.42205429077148
